          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
          (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3) (  25,    3)
         
node   1 sent_total  15007  recv_total   2479

node   2  (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (  21,    0) (  29,   29) (   7,   46) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (  10,   25) (   7,   25) (   7,   28) (   7,   25) (   7,   25)
          (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   7,   25) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   2 sent_total   1341  recv_total   4653

node   3  (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
